HRU_ID,2012,2013,2014,2015,2016
1317,16,-999,-999,-999,-999
1672,2,2,2,2,2
1671,2,2,2,2,2
1670,2,2,2,2,2
1669,2,2,2,2,2
2312,2,2,2,2,2
2311,2,2,2,2,2
2318,16,-999,-999,-999,-999
1665,2,2,2,2,2
2316,2,2,2,2,2
2315,2,2,2,2,2
2520,2,2,2,2,2
2519,2,2,2,2,2
1018,-999,-999,-999,-999,-999
281,15,-999,-999,-999,-999
1012,2,2,2,2,2
1011,2,2,2,2,2
1014,2,2,2,2,2
1013,2,2,2,2,2
2512,2,2,2,2,2
2511,2,2,2,2,2
443,5,5,5,5,5
2513,2,2,2,2,2
2516,5,5,5,5,5
2515,2,2,2,2,2
2518,5,5,5,5,5
2517,2,2,2,2,2
3363,2,2,2,2,2
3362,2,2,2,2,2
3365,2,2,2,2,2
3364,2,2,2,2,2
3367,16,-999,-999,-999,-999
3366,11,-999,-999,-999,-999
3369,2,2,2,2,2
3368,15,-999,-999,-999,-999
3371,2,2,2,2,2
3370,28,19,19,19,19
285,15,-999,-999,-999,-999
843,28,19,19,19,19
3173,2,2,2,2,2
3172,2,2,2,2,2
3175,2,2,2,2,2
3174,2,2,2,2,2
3177,2,2,2,2,2
3176,16,-999,-999,-999,-999
3179,2,2,2,2,2
3178,28,19,4,19,28
2729,16,-999,-999,-999,-999
2728,5,5,5,5,5
2727,16,-999,-999,-999,-999
2726,16,-999,-999,-999,-999
2725,15,-999,-999,-999,-999
2724,15,-999,-999,-999,-999
2723,15,-999,-999,-999,-999
2722,15,-999,-999,-999,-999
1138,8,-999,-999,-999,-999
1137,8,-999,-999,-999,-999
1140,8,-999,-999,-999,-999
1139,8,-999,-999,-999,-999
1134,8,-999,-999,-999,-999
1133,8,-999,-999,-999,-999
1136,8,-999,-999,-999,-999
1135,8,-999,-999,-999,-999
413,5,5,5,5,5
412,5,5,5,5,5
411,52,52,52,52,52
410,5,5,5,5,5
417,15,-999,-999,-999,-999
140,16,-999,-999,-999,-999
415,11,-999,-999,-999,-999
414,15,-999,-999,-999,-999
930,28,19,28,19,28
929,28,19,28,19,28
860,19,28,19,28,19
859,16,-999,-999,-999,-999
383,11,-999,-999,-999,-999
853,2,2,2,2,2
924,28,19,28,19,28
923,28,19,28,19,28
387,15,-999,-999,-999,-999
386,2,2,2,2,2
385,15,-999,-999,-999,-999
384,15,-999,-999,-999,-999
700,5,5,5,5,5
440,2,2,2,2,2
113,16,-999,-999,-999,-999
692,2,2,2,2,2
691,2,2,2,2,2
694,2,2,2,2,2
693,2,2,2,2,2
696,2,2,2,2,2
1481,15,-999,-999,-999,-999
698,28,19,19,19,19
697,2,2,2,2,2
1482,5,5,5,5,5
436,5,5,5,5,5
116,16,-999,-999,-999,-999
117,16,-999,-999,-999,-999
114,16,-999,-999,-999,-999
115,16,-999,-999,-999,-999
1475,5,5,5,5,5
431,2,2,2,2,2
449,11,-999,-999,-999,-999
1473,5,5,5,5,5
2216,2,2,2,2,2
1474,2,2,2,2,2
99,16,-999,-999,-999,-999
729,15,-999,-999,-999,-999
728,2,2,2,2,2
727,5,5,5,5,5
726,2,2,2,2,2
725,16,-999,-999,-999,-999
724,16,-999,-999,-999,-999
723,2,2,2,2,2
722,5,5,5,5,5
721,2,2,2,2,2
1477,15,-999,-999,-999,-999
927,28,19,28,19,28
1478,15,-999,-999,-999,-999
844,5,5,5,5,5
2403,2,2,2,2,2
3223,2,2,2,2,2
1378,2,2,2,2,2
806,5,5,5,5,5
1308,16,-999,-999,-999,-999
432,5,5,5,5,5
310,2,2,2,2,2
311,2,2,2,2,2
3432,2,2,2,2,2
3430,2,2,2,2,2
3431,52,52,52,52,52
2995,2,2,2,2,2
2994,2,2,2,2,2
2997,2,2,2,2,2
3128,2,2,2,2,2
2417,2,2,2,2,2
2999,2,2,2,2,2
2998,2,2,2,2,2
3423,15,-999,-999,-999,-999
652,2,2,2,2,2
2418,2,2,2,2,2
54,8,-999,-999,-999,-999
3254,16,-999,-999,-999,-999
3426,2,2,2,2,2
3427,5,5,5,5,5
3429,28,19,28,19,28
1049,2,2,2,2,2
3225,2,2,2,2,2
2954,16,-999,-999,-999,-999
2416,16,-999,-999,-999,-999
2955,2,2,2,2,2
1903,16,-999,-999,-999,-999
1904,16,-999,-999,-999,-999
1901,16,-999,-999,-999,-999
1902,16,-999,-999,-999,-999
1907,16,-999,-999,-999,-999
1908,16,-999,-999,-999,-999
1905,16,-999,-999,-999,-999
1906,16,-999,-999,-999,-999
1909,16,-999,-999,-999,-999
2600,19,28,19,28,19
3435,19,28,19,28,19
2940,5,5,5,5,5
2941,2,2,2,2,2
2932,2,2,2,2,2
2933,2,2,2,2,2
2934,15,-999,-999,-999,-999
2935,16,-999,-999,-999,-999
2936,2,2,2,2,2
2937,16,-999,-999,-999,-999
2938,5,5,5,5,5
2939,2,2,2,2,2
2596,16,-999,-999,-999,-999
3076,5,5,5,5,5
2960,2,2,2,2,2
1979,16,-999,-999,-999,-999
1980,16,-999,-999,-999,-999
1977,16,-999,-999,-999,-999
1978,16,-999,-999,-999,-999
1975,16,-999,-999,-999,-999
2961,2,2,2,2,2
1973,16,-999,-999,-999,-999
1974,16,-999,-999,-999,-999
1971,16,-999,-999,-999,-999
1972,16,-999,-999,-999,-999
2127,2,2,2,2,2
2128,2,2,2,2,2
2125,15,-999,-999,-999,-999
2126,2,2,2,2,2
2123,2,2,2,2,2
2124,16,-999,-999,-999,-999
2121,2,2,2,2,2
2122,2,2,2,2,2
319,-999,-999,-999,-999,-999
1405,2,2,2,2,2
669,2,2,2,2,2
2334,2,2,2,2,2
2129,16,-999,-999,-999,-999
2130,2,2,2,2,2
3077,2,2,2,2,2
1297,16,-999,-999,-999,-999
651,15,-999,-999,-999,-999
1704,2,2,2,2,2
2870,18,-999,-999,-999,-999
2871,18,-999,-999,-999,-999
2868,16,-999,-999,-999,-999
2869,16,-999,-999,-999,-999
2866,16,-999,-999,-999,-999
508,5,5,5,5,5
2864,16,-999,-999,-999,-999
2865,16,-999,-999,-999,-999
3305,2,2,2,2,2
2863,16,-999,-999,-999,-999
1294,16,-999,-999,-999,-999
3140,2,2,2,2,2
3141,2,2,2,2,2
3138,2,2,2,2,2
3139,2,2,2,2,2
3136,2,2,2,2,2
3137,2,2,2,2,2
3134,16,-999,-999,-999,-999
3135,2,2,2,2,2
3132,2,2,2,2,2
232,16,-999,-999,-999,-999
2545,28,19,28,19,28
2546,16,-999,-999,-999,-999
2547,2,2,2,2,2
2548,2,2,2,2,2
2541,28,19,4,19,28
2542,5,5,5,5,5
2543,52,52,52,52,52
2544,2,2,2,2,2
2397,2,2,2,2,2
2549,2,2,2,2,2
2550,52,28,28,52,52
1673,2,2,2,2,2
1674,2,2,2,2,2
1675,2,2,2,2,2
1676,2,2,2,2,2
1677,2,2,2,2,2
1678,2,2,2,2,2
1679,2,2,2,2,2
1680,2,2,2,2,2
2325,2,2,2,2,2
1682,2,2,2,2,2
2327,2,2,2,2,2
2328,2,2,2,2,2
2321,-999,-999,-999,-999,-999
2322,2,2,2,2,2
2323,15,-999,-999,-999,-999
2324,2,2,2,2,2
1007,16,-999,-999,-999,-999
1008,2,2,2,2,2
2529,2,2,2,2,2
2530,16,-999,-999,-999,-999
1003,28,19,28,19,28
1004,16,-999,-999,-999,-999
1001,2,2,2,2,2
1002,2,2,2,2,2
2523,2,2,2,2,2
2524,28,19,28,19,19
2521,2,2,2,2,2
2522,2,2,2,2,2
2527,2,2,2,2,2
2528,2,2,2,2,2
2525,2,2,2,2,2
2526,2,2,2,2,2
3354,2,2,2,2,2
3355,2,2,2,2,2
3352,28,19,28,19,28
3353,2,2,2,2,2
3434,16,-999,-999,-999,-999
3359,2,2,2,2,2
3356,5,5,5,5,5
3357,2,2,2,2,2
3360,2,2,2,2,2
3361,2,2,2,2,2
2415,2,2,2,2,2
3184,16,-999,-999,-999,-999
2713,15,-999,-999,-999,-999
3182,52,52,5,52,52
3183,5,5,5,5,5
3188,2,2,2,2,2
3189,2,2,2,2,2
3186,2,2,2,2,2
3187,2,2,2,2,2
2431,-999,-999,-999,-999,-999
3090,15,-999,-999,-999,-999
3190,2,2,2,2,2
2434,2,2,2,2,2
2435,2,2,2,2,2
2436,2,2,2,2,2
2437,2,2,2,2,2
2414,2,2,2,2,2
1129,8,-999,-999,-999,-999
1130,8,-999,-999,-999,-999
1127,8,-999,-999,-999,-999
1128,8,-999,-999,-999,-999
408,5,5,5,5,5
409,5,5,5,5,5
158,16,-999,-999,-999,-999
159,16,-999,-999,-999,-999
156,16,-999,-999,-999,-999
157,16,-999,-999,-999,-999
154,15,-999,-999,-999,-999
155,16,-999,-999,-999,-999
152,16,-999,-999,-999,-999
2141,2,2,2,2,2
402,52,5,52,52,52
1132,16,-999,-999,-999,-999
939,16,-999,-999,-999,-999
940,19,28,19,28,19
849,5,5,5,5,5
850,11,-999,-999,-999,-999
933,28,19,28,19,28
934,16,-999,-999,-999,-999
931,16,-999,-999,-999,-999
397,52,52,52,52,52
1375,2,2,2,2,2
391,2,2,2,2,2
392,52,52,52,52,52
393,11,-999,-999,-999,-999
689,2,2,2,2,2
690,2,2,2,2,2
683,2,2,2,2,2
684,2,2,2,2,2
681,2,2,2,2,2
2142,2,2,2,2,2
687,15,-999,-999,-999,-999
688,2,2,2,2,2
685,2,2,2,2,2
686,2,2,2,2,2
2992,2,2,2,2,2
2420,19,28,19,28,19
3117,5,5,5,5,5
1778,5,5,5,5,5
2952,16,-999,-999,-999,-999
442,5,5,5,5,5
1775,16,-999,-999,-999,-999
2143,16,-999,-999,-999,-999
1536,16,-999,-999,-999,-999
1793,52,52,52,52,52
3275,2,2,2,2,2
80,11,-999,-999,-999,-999
81,11,-999,-999,-999,-999
82,11,-999,-999,-999,-999
83,11,-999,-999,-999,-999
84,11,-999,-999,-999,-999
736,2,2,2,2,2
737,2,2,2,2,2
738,2,2,2,2,2
88,16,-999,-999,-999,-999
89,16,-999,-999,-999,-999
1777,16,-999,-999,-999,-999
2806,15,-999,-999,-999,-999
2807,16,-999,-999,-999,-999
1794,16,-999,-999,-999,-999
2808,16,-999,-999,-999,-999
2809,5,5,5,5,5
3095,2,2,2,2,2
2084,2,2,2,2,2
2802,16,-999,-999,-999,-999
2803,16,-999,-999,-999,-999
2804,16,-999,-999,-999,-999
2805,15,-999,-999,-999,-999
1534,16,-999,-999,-999,-999
2848,16,-999,-999,-999,-999
1533,16,-999,-999,-999,-999
301,2,2,2,2,2
2709,15,-999,-999,-999,-999
3224,2,2,2,2,2
2708,5,5,5,5,5
2703,11,-999,-999,-999,-999
1537,28,19,28,19,28
1540,16,-999,-999,-999,-999
3192,2,2,2,2,2
1542,28,19,28,19,28
2093,2,2,2,2,2
3145,16,-999,-999,-999,-999
1192,11,-999,-999,-999,-999
2091,2,2,2,2,2
2098,15,-999,-999,-999,-999
2097,15,-999,-999,-999,-999
1535,16,-999,-999,-999,-999
2096,2,2,2,2,2
2095,2,2,2,2,2
3080,5,5,5,5,5
163,16,-999,-999,-999,-999
162,16,-999,-999,-999,-999
1005,2,2,2,2,2
1707,5,5,5,5,5
166,16,-999,-999,-999,-999
3199,2,2,2,2,2
1242,16,-999,-999,-999,-999
1006,2,2,2,2,2
96,16,-999,-999,-999,-999
169,18,-999,-999,-999,-999
3198,2,2,2,2,2
1755,15,-999,-999,-999,-999
1758,52,52,52,52,52
1801,16,-999,-999,-999,-999
2426,2,2,2,2,2
1705,2,2,2,2,2
3197,2,2,2,2,2
1435,5,5,5,5,5
1364,18,-999,-999,-999,-999
94,16,-999,-999,-999,-999
2425,2,2,2,2,2
3144,2,2,2,2,2
2270,2,2,2,2,2
3196,16,-999,-999,-999,-999
1918,16,-999,-999,-999,-999
1917,16,-999,-999,-999,-999
1916,16,-999,-999,-999,-999
1915,16,-999,-999,-999,-999
1914,16,-999,-999,-999,-999
1913,16,-999,-999,-999,-999
1912,16,-999,-999,-999,-999
1911,16,-999,-999,-999,-999
366,5,5,5,5,5
1920,16,-999,-999,-999,-999
1919,16,-999,-999,-999,-999
1371,2,2,2,2,2
1703,2,2,2,2,2
3081,5,5,5,5,5
2890,2,2,2,2,2
1372,11,-999,-999,-999,-999
2887,2,2,2,2,2
2886,2,2,2,2,2
2889,2,2,2,2,2
3195,2,2,2,2,2
2883,2,2,2,2,2
2882,15,-999,-999,-999,-999
2885,2,2,2,2,2
2884,2,2,2,2,2
2778,16,-999,-999,-999,-999
3439,28,19,19,19,19
2888,2,2,2,2,2
92,16,-999,-999,-999,-999
2427,2,2,2,2,2
903,16,-999,-999,-999,-999
1964,16,-999,-999,-999,-999
1963,16,-999,-999,-999,-999
1962,16,-999,-999,-999,-999
1961,16,-999,-999,-999,-999
1968,16,-999,-999,-999,-999
1967,16,-999,-999,-999,-999
1966,15,-999,-999,-999,-999
1965,16,-999,-999,-999,-999
3194,2,2,2,2,2
1970,16,-999,-999,-999,-999
1969,16,-999,-999,-999,-999
2422,2,2,2,2,2
1322,16,-999,-999,-999,-999
2258,2,2,2,2,2
3193,16,-999,-999,-999,-999
3125,-999,-999,-999,-999,-999
3124,5,5,5,5,5
3123,15,-999,-999,-999,-999
3122,16,-999,-999,-999,-999
3129,5,5,5,5,5
90,16,-999,-999,-999,-999
3127,-999,-999,-999,-999,-999
3126,5,5,5,5,5
3001,2,2,2,2,2
3000,2,2,2,2,2
3131,2,2,2,2,2
3130,2,2,2,2,2
2656,2,2,2,2,2
2655,2,2,2,2,2
2658,2,2,2,2,2
2657,2,2,2,2,2
2652,2,2,2,2,2
2651,2,2,2,2,2
2654,2,2,2,2,2
2653,2,2,2,2,2
1436,2,2,2,2,2
2660,2,2,2,2,2
2659,2,2,2,2,2
2332,2,2,2,2,2
2331,2,2,2,2,2
1298,16,-999,-999,-999,-999
2333,2,2,2,2,2
2336,15,-999,-999,-999,-999
2335,2,2,2,2,2
2338,2,2,2,2,2
2337,2,2,2,2,2
2340,2,2,2,2,2
2339,2,2,2,2,2
594,16,-999,-999,-999,-999
1031,2,2,2,2,2
1038,2,2,2,2,2
1037,2,2,2,2,2
1036,2,2,2,2,2
1035,2,2,2,2,2
2500,2,2,2,2,2
3049,2,2,2,2,2
2498,2,2,2,2,2
2497,2,2,2,2,2
2496,2,2,2,2,2
2495,2,2,2,2,2
2494,2,2,2,2,2
2493,2,2,2,2,2
2492,2,2,2,2,2
2491,2,2,2,2,2
1776,16,-999,-999,-999,-999
3292,5,5,5,5,5
1774,16,-999,-999,-999,-999
1773,52,52,52,52,52
1780,15,-999,-999,-999,-999
1779,16,-999,-999,-999,-999
965,16,-999,-999,-999,-999
3293,2,2,2,2,2
1782,15,-999,-999,-999,-999
1781,16,-999,-999,-999,-999
3294,2,2,2,2,2
2707,16,-999,-999,-999,-999
2706,5,5,5,5,5
2100,2,2,2,2,2
2099,2,2,2,2,2
1538,16,-999,-999,-999,-999
2702,16,-999,-999,-999,-999
2705,15,-999,-999,-999,-999
2704,15,-999,-999,-999,-999
2094,2,2,2,2,2
480,5,5,5,5,5
2092,2,2,2,2,2
3043,5,5,5,5,5
2711,5,5,5,5,5
2710,5,5,5,5,5
3201,2,2,2,2,2
3200,2,2,2,2,2
1762,11,-999,-999,-999,-999
1761,52,52,52,52,52
161,16,-999,-999,-999,-999
160,16,-999,-999,-999,-999
167,16,-999,-999,-999,-999
3298,2,2,2,2,2
165,16,-999,-999,-999,-999
164,16,-999,-999,-999,-999
1754,52,52,52,52,52
1753,16,-999,-999,-999,-999
1756,7,-999,-999,-999,-999
1442,2,2,2,2,2
151,16,-999,-999,-999,-999
1757,52,52,52,52,52
1760,52,52,52,52,52
1759,5,5,5,5,5
361,11,-999,-999,-999,-999
1439,5,5,5,5,5
363,5,5,5,5,5
362,5,5,5,5,5
365,5,5,5,5,5
364,11,-999,-999,-999,-999
367,5,5,5,5,5
3301,2,2,2,2,2
369,11,-999,-999,-999,-999
368,5,5,5,5,5
1576,16,-999,-999,-999,-999
905,5,5,5,5,5
904,2,2,2,2,2
1437,2,2,2,2,2
902,-999,-999,-999,-999,-999
901,16,-999,-999,-999,-999
967,16,-999,-999,-999,-999
1321,16,-999,-999,-999,-999
1141,8,-999,-999,-999,-999
2257,16,-999,-999,-999,-999
488,52,52,52,52,52
2942,15,-999,-999,-999,-999
489,15,-999,-999,-999,-999
2821,16,-999,-999,-999,-999
2820,16,-999,-999,-999,-999
2423,2,2,2,2,2
1685,2,2,2,2,2
2813,16,-999,-999,-999,-999
2812,16,-999,-999,-999,-999
2815,16,-999,-999,-999,-999
2814,16,-999,-999,-999,-999
2817,16,-999,-999,-999,-999
2816,16,-999,-999,-999,-999
2819,16,-999,-999,-999,-999
2818,16,-999,-999,-999,-999
