HRU_ID,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
10847,16,16,12,16,16,16,16,16,16,16,16,16
10846,16,16,12,16,1,16,16,16,16,16,16,16
6414,52,52,52,52,52,52,52,52,52,52,52,52
6415,52,52,52,52,52,52,52,52,52,52,52,52
6412,52,52,52,52,52,52,52,52,52,52,52,52
6413,52,52,12,52,52,52,16,16,16,16,16,16
6410,1,28,1,28,1,28,1,28,1,28,1,28
6411,52,1,12,52,1,1,1,1,1,1,1,16
6408,52,52,12,52,16,16,52,52,52,52,52,52
6409,52,16,12,52,16,16,52,52,52,52,52,16
6416,52,52,52,52,52,52,52,52,52,52,52,52
6417,52,52,52,52,52,52,52,52,52,52,52,52
8316,52,52,21,70,28,28,28,70,28,75,43,28
8315,52,52,21,70,28,28,28,70,28,75,43,28
8314,52,52,12,70,28,28,28,70,28,75,43,28
8313,52,52,21,70,28,28,28,70,28,75,43,28
8312,1,19,27,28,19,28,5,5,5,5,28,70
8311,16,16,12,16,16,16,16,16,16,16,16,16
8310,1,52,27,19,28,19,1,28,63,27,19,28
8309,1,19,27,28,19,28,52,52,52,52,28,28
8308,16,16,12,52,52,16,16,16,16,16,28,16
9698,52,31,31,70,52,52,52,52,52,52,52,52
9697,52,31,31,52,52,52,52,52,52,52,52,52
9694,52,63,28,28,27,52,52,52,52,52,52,28
9693,52,63,28,28,52,52,52,52,28,1,52,52
9696,16,16,52,16,16,16,16,16,16,16,16,16
9695,52,52,52,52,52,52,52,31,52,52,52,52
9690,52,52,52,52,52,52,52,52,52,52,31,19
9689,52,52,52,52,52,52,52,52,52,52,52,52
9692,52,52,52,31,52,52,52,52,52,52,52,52
9691,52,52,52,31,63,31,52,52,52,52,52,52
559,28,1,28,1,28,63,28,63,28,63,28,63
558,28,1,28,63,28,1,28,63,28,63,28,1
5068,1,28,1,28,1,28,1,28,1,28,1,28
5069,28,28,28,1,28,1,28,1,28,1,28,1
5070,28,28,28,1,28,1,28,1,28,1,28,1
8836,1,52,52,52,52,52,52,52,52,52,52,52
8835,1,52,52,52,52,52,52,52,52,52,52,52
5073,28,27,28,1,28,1,28,1,28,1,28,1
5074,28,1,28,1,28,1,28,1,28,1,28,1
8832,52,52,52,52,52,52,70,52,52,52,52,52
8831,52,52,52,52,52,52,70,52,52,52,52,52
8834,1,52,12,52,52,52,52,52,52,52,52,52
8833,52,52,52,52,52,52,52,52,52,52,52,52
8828,70,52,52,12,52,52,12,52,52,52,52,52
8827,1,70,52,52,52,52,70,52,5,5,5,5
8830,52,52,52,52,52,52,52,52,52,52,52,52
8829,70,52,52,52,52,52,12,52,52,52,52,52
563,28,1,28,1,28,1,28,1,28,1,28,1
562,1,28,1,28,1,28,1,28,1,28,1,28
2538,1,28,28,28,1,16,28,1,28,1,43,28
10765,12,11,12,11,11,6,10,11,16,16,11,52
9456,52,52,28,52,52,52,28,28,52,52,52,52
5701,28,63,28,1,28,63,28,1,28,63,28,63
9455,28,28,52,52,28,52,52,52,52,1,28,28
9454,70,28,75,28,75,70,28,52,19,28,52,52
10769,16,52,12,16,16,16,16,16,16,16,16,16
9518,52,52,52,52,52,52,28,52,52,52,52,28
9517,28,63,63,28,27,1,28,56,28,28,75,28
9453,75,19,27,28,52,43,52,4,1,75,28,52
9510,52,52,52,52,52,52,52,52,52,52,52,52
9509,16,16,12,16,16,16,16,16,16,16,16,12
9512,52,52,52,52,52,52,52,52,52,52,52,52
9511,28,52,28,27,63,52,28,52,52,52,28,52
9514,28,75,28,75,28,28,63,28,52,52,28,75
9513,52,31,28,27,52,52,52,52,52,27,28,52
9516,52,52,52,28,52,52,52,52,52,52,52,28
9515,28,73,43,43,28,63,70,28,52,52,19,19
5423,28,28,5,5,28,28,4,28,27,43,43,73
3525,16,16,12,16,16,16,16,16,16,16,16,12
5424,43,43,63,28,43,43,73,28,70,28,43,73
5425,1,28,27,63,28,19,70,28,43,43,73,28
43,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
3704,16,16,12,16,16,16,16,16,16,16,16,12
1906,52,52,12,52,52,52,52,52,52,52,52,52
1907,52,52,12,12,52,52,52,52,52,52,52,52
1908,52,52,12,52,52,16,52,52,52,52,52,52
1909,1,28,28,28,28,28,28,28,28,28,28,28
1902,52,52,12,52,28,52,52,52,52,52,52,52
1903,52,52,12,52,52,52,52,52,52,52,52,52
1904,52,16,12,52,52,52,52,52,52,52,52,52
1905,52,52,52,52,52,52,52,52,52,52,52,52
3523,16,16,12,16,16,16,16,16,16,16,16,12
1910,52,63,52,31,31,31,5,1,4,31,63,31
1911,28,1,28,1,28,1,28,1,28,27,27,1
3,16,16,16,16,16,16,16,16,16,16,16,16
3979,16,12,12,12,16,16,16,16,28,16,16,12
9457,52,27,27,52,52,52,52,52,52,52,52,31
4,16,16,12,16,16,16,16,16,16,16,16,16
3529,16,16,12,16,16,16,16,16,16,16,16,12
6727,16,16,12,16,16,16,16,16,16,16,16,16
3973,31,52,52,52,52,52,52,52,52,52,52,52
6725,28,70,28,70,28,19,28,70,28,70,28,70
6726,16,16,12,16,16,16,16,16,16,16,16,12
6723,28,28,28,1,28,1,28,1,28,1,28,1
6724,27,28,28,27,1,28,1,28,1,28,1,28
6721,27,1,28,1,28,1,28,1,28,1,28,1
6722,28,28,28,1,28,1,28,1,28,1,28,1
6719,27,1,27,1,28,1,28,1,27,1,28,1
6720,27,1,27,1,28,1,28,1,27,1,28,1
2891,16,16,12,16,16,16,16,1,16,16,16,28
2892,16,16,12,16,16,16,16,16,16,16,16,12
2889,16,16,12,16,16,16,16,16,16,16,16,12
2890,16,16,12,16,16,16,16,1,16,16,16,28
2887,16,16,12,16,16,16,16,16,16,16,16,16
2888,16,16,12,16,16,16,16,16,16,16,16,12
2885,28,75,70,28,21,70,28,63,70,28,63,70
2886,16,16,12,16,16,16,16,16,16,16,16,16
2883,27,1,28,1,1,1,16,1,1,1,1,16
2884,1,27,28,27,27,28,28,1,28,1,28,1
8974,16,16,12,31,28,1,28,1,28,1,28,1
3975,28,52,52,52,52,52,52,52,52,52,52,52
7333,28,1,28,1,28,1,28,1,28,1,28,1
7334,28,1,28,1,28,1,28,1,28,1,28,1
7329,28,1,28,1,28,1,28,1,28,1,28,1
7330,28,1,28,1,28,1,28,1,28,1,28,1
7331,28,1,28,1,28,1,28,1,28,1,28,1
7332,28,1,28,1,28,1,28,1,28,1,28,1
7326,28,1,28,1,28,1,28,1,28,1,28,1
7327,28,1,28,63,28,1,28,1,28,1,28,1
7328,28,1,28,1,28,1,28,1,28,1,28,1
6110,43,43,28,70,28,1,43,43,28,31,43,43
6111,28,43,28,28,19,28,1,1,28,1,43,43
6104,16,16,12,16,16,16,16,16,16,16,16,16
6105,16,16,12,16,16,16,16,16,16,16,16,16
6102,16,16,12,16,16,16,16,16,16,16,16,16
6103,16,16,12,16,16,16,16,16,16,16,16,16
6108,52,52,12,52,52,52,5,52,52,52,52,52
6109,52,52,12,5,52,52,52,52,52,52,52,52
6106,27,52,52,52,52,52,52,5,70,52,52,52
6107,70,28,43,43,43,28,1,43,43,28,63,43
7,16,16,16,16,16,16,16,16,16,16,16,16
854,28,75,28,75,28,28,28,5,52,52,28,75
855,16,16,27,16,16,28,16,16,16,16,28,16
852,16,16,19,12,91,6,16,16,16,16,16,16
853,16,16,19,16,16,6,16,16,16,16,16,16
858,52,28,28,28,28,28,28,28,52,28,28,28
859,28,1,28,1,28,1,28,1,28,1,28,28
856,52,52,52,28,75,28,75,28,52,52,28,75
857,52,52,52,28,75,43,52,73,28,27,75,28
860,70,19,19,70,28,16,19,16,28,52,16,28
861,70,28,75,28,70,28,73,28,52,52,28,63
2777,27,1,28,1,28,1,28,1,28,1,1,1
2778,27,1,28,1,28,1,28,1,28,1,1,16
2779,27,28,12,1,28,1,28,1,1,1,1,16
2780,27,28,12,1,28,1,28,1,28,1,1,16
2781,27,1,28,1,28,1,28,1,1,1,1,16
2782,27,28,28,1,28,1,28,1,28,1,1,1
2783,27,28,28,1,28,1,28,1,28,1,1,1
4164,1,1,12,1,1,1,1,1,1,1,1,1
4165,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4166,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4167,16,16,12,16,16,16,16,16,16,16,16,12
6512,27,52,19,70,70,19,63,4,1,81,19,70
6513,28,52,19,70,70,19,63,4,1,81,19,70
4162,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
4163,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
6508,52,122,122,81,81,19,73,19,70,81,43,16
6509,52,122,122,81,81,52,73,19,70,43,43,122
6510,52,73,70,43,81,19,73,19,70,43,43,16
6511,52,122,122,81,81,19,70,4,73,81,81,122
6504,52,122,122,81,81,70,63,4,19,81,81,122
6505,52,122,122,81,81,19,70,4,70,81,81,122
6506,52,122,122,70,81,81,81,81,70,43,43,16
6507,52,122,122,81,81,81,63,4,70,81,81,122
8620,1,1,1,1,1,1,1,1,1,1,1,52
8621,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8618,12,12,12,12,12,12,16,16,16,16,12,16
8619,16,16,12,16,16,16,16,16,16,16,16,16
8616,12,52,52,52,52,52,52,52,52,52,52,52
8617,16,16,12,16,16,16,16,16,16,16,16,16
8614,1,12,12,1,1,1,1,1,1,1,1,1
8615,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8612,1,1,12,1,1,1,1,1,1,1,1,52
8613,16,16,12,16,16,16,16,16,16,16,16,16
10996,19,70,52,52,19,70,27,70,27,19,19,70
4769,28,63,28,63,28,63,28,63,28,63,28,63
10995,63,19,19,63,1,21,21,43,19,19,52,19
3526,16,16,12,16,16,16,16,16,16,16,16,12
7262,28,70,28,70,28,19,28,19,28,70,28,70
3528,16,16,12,16,16,16,16,16,16,16,16,12
3527,16,16,12,16,16,16,16,16,16,16,16,12
3522,16,16,12,16,16,16,16,16,16,16,16,12
3524,16,16,12,16,16,16,16,16,16,16,16,12
7261,4,4,12,1,16,16,16,16,52,16,16,16
3530,16,16,12,16,16,16,16,16,16,16,16,12
7260,16,16,12,28,1,16,16,1,1,28,1,28
7259,28,43,12,28,28,16,16,28,1,28,1,28
7266,28,1,27,27,28,27,28,27,27,70,28,28
6933,16,16,12,16,16,16,16,16,16,19,70,19
10988,16,16,16,16,16,16,16,16,16,16,16,16
7264,16,16,12,16,16,16,16,16,16,16,16,16
10987,16,16,16,16,16,16,16,16,16,16,16,16
7263,1,19,19,91,1,6,1,1,91,73,1,91
10990,16,16,16,16,16,16,16,16,16,16,16,16
10989,16,16,16,16,16,16,16,16,16,16,16,16
11115,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
11116,1,1,1,1,1,1,1,1,1,1,52,1
11113,16,16,16,16,16,16,16,16,16,16,16,16
10992,16,16,12,16,16,16,16,16,16,16,16,16
11111,52,52,52,52,52,52,52,52,52,52,52,52
11112,52,52,52,52,52,52,52,52,52,52,52,52
11109,16,16,21,16,16,16,16,16,16,16,16,16
11110,52,70,12,70,19,16,16,16,16,16,16,16
11107,16,16,16,16,16,16,16,16,16,16,16,16
10991,16,16,12,16,16,16,16,16,16,16,16,16
4852,43,43,28,27,43,43,28,1,43,43,28,43
10994,63,19,19,63,1,21,21,43,19,19,52,19
518,28,1,28,1,28,1,28,1,28,1,28,1
2963,8,8,8,8,8,8,8,8,8,8,8,8
2520,16,16,12,16,16,16,16,16,16,16,16,12
521,28,28,1,28,28,1,28,1,28,1,28,1
11108,52,70,21,16,70,16,73,16,16,16,70,16
8181,27,28,28,16,28,16,52,52,52,52,52,1
8182,27,28,28,28,28,28,52,52,52,52,52,1
8179,52,52,52,52,16,52,16,52,52,52,52,52
8180,27,28,28,28,28,52,16,16,52,52,52,1
8185,16,28,12,52,16,28,52,52,52,52,16,52
8186,27,28,28,28,1,1,1,1,1,1,1,1
8183,12,28,12,28,1,28,52,52,52,52,52,52
8184,1,28,1,28,1,28,52,52,52,52,52,52
8187,1,28,1,28,1,28,1,28,1,28,1,28
8188,16,16,12,16,16,16,16,16,16,16,16,16
10876,16,16,16,52,19,16,52,52,52,16,16,16
10877,16,16,16,16,52,16,16,16,16,16,16,16
10878,52,52,52,1,19,19,1,52,19,70,19,70
10879,16,16,16,16,16,16,16,16,16,16,16,16
9305,27,52,52,52,52,19,1,52,52,52,52,19
9306,27,52,52,52,52,19,1,52,52,52,52,19
9303,52,52,52,52,28,31,28,52,52,52,52,52
9304,52,52,52,19,19,27,52,52,52,19,19,43
10387,1,28,1,28,1,28,1,1,28,1,1,28
10388,1,28,1,28,1,28,1,1,28,1,1,28
9307,27,28,12,16,16,52,52,52,52,52,52,52
10386,1,28,1,28,1,28,1,1,28,1,1,28
9018,1,1,12,1,28,16,16,1,1,1,1,16
9019,1,1,12,1,1,1,1,1,1,1,1,16
9020,1,1,12,1,1,1,1,1,1,1,1,16
9021,1,1,12,1,1,1,1,1,1,1,1,16
5710,28,28,28,28,28,28,28,27,63,28,28,28
7683,52,31,52,52,5,52,12,52,52,5,5,5
5708,28,63,28,63,28,28,63,28,28,70,28,28
2964,16,16,16,16,16,12,12,16,16,16,16,16
7678,28,1,28,1,28,1,28,1,28,1,28,1
5325,28,28,5,5,28,28,28,28,27,43,28,19
5704,28,63,28,63,28,28,28,28,28,70,28,28
5703,63,28,63,28,63,28,63,28,28,1,28,28
5322,28,28,28,1,28,1,28,1,28,1,28,1
5321,70,28,43,70,28,27,70,27,27,70,28,27
5324,28,28,28,1,28,28,28,1,28,1,28,28
10153,16,16,12,16,16,16,16,16,16,16,16,12
5318,1,1,1,1,1,1,1,1,1,1,43,21
5317,1,1,1,1,1,1,1,1,1,1,1,1
5320,70,28,43,70,28,27,70,27,27,70,28,27
5319,1,1,12,1,1,1,1,1,1,1,1,1
4831,8,8,12,8,8,8,16,8,8,8,8,8
4145,1,27,1,28,1,28,1,27,1,28,1,28
5919,10,28,28,16,16,31,16,16,16,16,1,28
5918,12,52,12,5,16,1,16,10,10,10,52,52
5921,75,28,28,28,1,75,28,28,75,28,1,28
5920,10,10,10,10,10,10,16,10,10,10,10,10
5915,1,12,12,12,12,12,1,16,16,1,52,52
5914,52,52,52,52,52,52,52,52,52,52,52,52
9839,52,31,28,27,52,43,52,28,52,27,27,52
9840,52,52,52,52,5,75,5,5,52,52,52,52
5923,1,27,27,63,16,1,1,1,1,28,1,28
5922,1,28,1,28,1,28,1,28,1,28,1,28
2681,16,16,16,16,16,16,16,16,16,16,16,12
6201,70,28,52,52,52,52,52,70,19,52,52,52
6259,70,28,1,16,43,43,28,16,43,43,28,70
6258,43,43,43,28,70,28,1,43,43,28,19,28
6257,43,43,43,28,70,28,1,43,43,28,19,28
6256,28,75,70,28,21,70,28,63,70,28,63,70
6255,19,63,52,52,52,5,5,52,52,52,52,52
6254,28,43,43,28,43,28,43,28,70,28,43,43
6253,70,28,43,70,28,19,70,28,63,70,28,70
6252,52,52,19,73,28,70,43,28,70,52,28,31
6261,70,28,1,43,43,43,28,1,43,43,28,70
6260,70,28,52,52,52,52,52,70,19,52,52,52
7147,28,63,19,1,43,70,43,70,43,43,63,70
7569,12,12,12,52,52,16,52,52,52,52,52,52
7568,12,12,12,52,16,16,52,52,52,52,52,52
7567,5,5,12,52,5,16,52,52,52,52,52,52
7566,16,12,12,5,52,16,52,52,52,52,52,52
7565,12,12,12,12,11,16,52,16,16,16,16,52
7564,16,12,12,16,16,16,5,16,16,16,16,12
7563,5,52,12,52,16,16,52,16,16,16,16,12
7562,5,52,12,52,5,16,52,16,16,52,16,16
7561,5,52,12,52,5,16,52,16,52,52,52,52
7560,5,52,12,52,16,16,16,16,16,16,16,12
4836,12,12,12,12,5,12,5,16,12,16,16,16
7148,52,16,12,10,1,6,1,91,1,91,91,91
1770,1,28,1,28,1,28,1,28,1,28,1,28
1769,1,28,1,28,1,28,1,28,1,28,1,28
1768,27,28,1,28,1,28,1,28,1,28,1,28
1767,27,28,1,28,1,28,1,28,1,28,1,28
1766,27,28,1,28,1,28,1,28,1,28,1,28
1765,27,28,1,28,1,28,1,28,1,28,1,28
1764,27,28,1,28,1,28,1,28,1,28,1,28
1763,27,28,1,28,1,28,1,28,1,28,1,28
1762,27,28,1,28,1,28,1,28,1,28,1,28
1761,27,28,1,28,1,28,1,28,1,28,1,28
7068,91,19,19,11,12,6,16,16,16,16,16,8
9603,28,28,12,28,1,1,4,28,28,1,1,1
7318,28,70,28,70,28,19,28,19,28,70,28,70
7317,19,52,52,52,52,52,28,19,28,19,1,1
10831,16,16,16,16,16,16,16,16,16,16,16,16
7312,27,1,12,16,16,6,12,16,52,16,52,52
7311,7,52,12,10,11,6,12,91,19,91,91,52
7062,12,19,19,12,91,6,11,16,19,19,19,52
7309,19,52,12,52,16,6,16,91,52,19,19,52
7316,70,28,70,27,70,28,19,27,70,28,70,28
7315,52,52,19,52,10,6,52,52,19,52,52,52
7314,52,52,19,52,10,6,19,19,28,19,19,19
7313,91,91,19,5,91,6,28,52,19,19,91,52
10829,28,52,52,52,52,52,52,52,52,52,52,52
10836,16,16,12,16,16,16,16,16,16,16,16,16
4533,27,70,28,27,70,28,43,70,28,27,70,28
4532,27,70,28,27,70,28,27,70,28,27,70,28
4531,27,70,28,27,70,28,27,70,28,27,70,28
10837,16,16,12,16,16,16,16,16,16,16,16,16
4537,28,27,70,28,43,70,28,27,70,28,63,70
4536,27,1,28,1,28,70,19,1,19,43,70,52
4535,43,43,21,70,28,70,43,43,43,43,43,43
4534,28,27,12,70,70,28,63,70,28,28,70,28
4539,43,70,43,43,43,70,43,43,43,43,43,43
4538,70,28,27,70,28,19,70,28,4,70,28,21
1549,1,28,1,28,1,28,1,28,1,1,1,1
1548,1,28,1,28,1,28,1,28,1,1,1,28
1547,1,28,1,28,1,28,1,28,1,1,1,28
1546,28,1,28,1,28,1,1,28,1,1,28,1
1545,28,1,28,1,28,1,1,28,1,1,28,1
1544,28,1,28,1,28,1,28,1,1,1,28,1
1543,28,1,28,1,28,1,28,1,28,1,28,1
1542,28,1,28,1,28,1,28,1,28,1,28,1
1541,28,1,28,1,28,1,28,1,28,1,28,1
10639,52,52,52,52,52,19,52,52,52,52,1,16
10640,52,52,52,52,52,19,52,52,52,52,52,52
10633,52,52,52,52,52,52,52,52,52,52,52,52
10634,52,52,52,52,52,52,19,52,52,52,52,52
10631,52,52,12,1,1,6,52,52,52,52,52,52
10632,52,19,52,52,52,52,52,52,52,52,52,52
10637,52,52,52,52,52,52,19,52,52,52,52,52
10638,52,52,52,52,52,19,52,52,52,52,52,52
10635,52,52,52,52,52,52,19,52,52,52,52,52
10636,52,52,52,52,52,52,19,52,52,52,52,52
3248,16,16,12,28,28,16,16,16,1,16,16,12
3249,16,16,12,28,28,1,1,1,1,1,1,16
3250,1,28,12,28,28,1,28,1,28,28,1,28
1026,28,1,28,1,28,1,28,1,28,1,28,1
1025,1,28,28,28,1,28,1,28,1,28,28,28
3253,16,16,12,28,28,28,16,16,1,28,16,28
3254,16,16,12,28,28,28,16,16,16,16,16,12
1022,1,16,12,16,16,16,16,16,16,16,1,1
1021,1,1,1,1,16,16,1,1,1,1,1,1
1024,16,16,12,28,16,16,16,28,16,43,43,28
1023,16,16,12,28,16,16,16,28,16,16,1,28
1018,1,16,1,16,16,16,16,16,16,1,16,28
1017,28,28,28,27,28,19,28,28,28,1,19,28
1020,16,1,12,16,1,16,16,16,16,1,1,1
1019,1,28,1,28,1,28,1,1,1,28,1,28
10703,19,52,63,52,19,31,28,52,52,52,52,52
10702,63,63,19,70,19,19,19,1,19,27,19,52
1675,16,16,12,16,16,16,16,16,16,1,1,16
10698,73,63,73,28,81,81,122,81,63,70,63,70
10701,73,63,73,28,52,52,52,52,52,70,63,70
10700,73,63,12,1,52,52,52,52,52,70,63,70
10695,16,52,12,16,52,16,52,52,52,52,52,52
10697,73,52,12,16,52,16,16,11,16,16,52,52
10696,52,52,52,52,52,52,52,52,52,52,52,52
9022,1,1,12,1,1,1,1,1,1,1,1,16
9023,1,1,1,1,1,1,1,1,1,1,1,16
9299,52,52,52,52,28,31,28,52,52,52,52,52
9300,28,52,52,52,52,75,28,52,52,52,52,28
10880,16,52,12,52,52,16,16,52,52,52,16,52
10881,5,5,19,19,52,52,52,52,70,27,70,52
10882,5,5,19,19,52,19,52,63,70,27,70,1
10883,16,16,16,16,1,16,16,16,16,16,16,16
8457,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10884,16,16,16,16,16,16,16,16,16,16,16,16
8459,1,1,1,1,1,1,1,1,1,1,1,12
8458,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8453,16,1,12,1,16,16,16,16,16,16,16,12
8452,1,1,12,1,1,1,1,1,1,1,1,1
8455,1,1,12,1,16,16,16,16,16,16,1,1
10885,52,52,52,52,19,52,52,52,52,19,4,52
49,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8461,URLD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10385,1,28,1,28,63,52,52,52,52,52,43,21
9017,1,28,12,16,1,1,1,28,1,1,1,28
10391,43,43,43,43,43,43,43,43,43,43,43,43
10392,43,43,43,43,43,43,43,43,43,43,43,43
10389,43,43,43,43,43,43,43,43,43,43,43,43
10390,43,43,43,43,43,43,43,43,43,43,43,43
2267,1,28,1,28,1,1,1,52,1,1,1,16
2266,1,28,1,28,1,1,1,52,1,1,1,16
10863,16,16,12,16,16,16,16,16,16,16,16,16
10862,52,52,52,52,52,52,52,52,52,52,52,52
6436,1,31,1,28,1,28,1,28,1,28,1,28
6437,URMD,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
10859,16,16,12,16,16,16,16,16,16,16,16,16
10858,16,16,12,16,16,16,16,16,16,16,16,16
6432,52,52,52,52,52,52,52,52,28,52,28,1
2258,1,28,1,28,1,28,1,1,1,1,1,16
6434,1,1,28,1,28,1,28,1,28,1,28,1
2260,1,28,1,28,1,28,1,1,1,1,1,16
2263,1,28,1,28,1,1,1,1,1,1,1,16
2262,1,28,1,28,1,1,1,1,1,1,1,16
2265,1,28,1,28,1,1,1,5,1,1,1,16
10866,16,16,1,1,1,16,1,16,1,1,1,1
6113,28,1,28,43,43,43,28,70,28,43,43,28
7724,52,52,52,52,12,52,52,52,52,52,52,52
8372,70,28,70,28,70,19,70,4,52,52,52,19
8371,43,63,28,1,63,70,1,19,1,70,52,52
8374,52,52,19,70,28,28,28,70,28,28,43,28
8373,19,52,12,28,52,52,52,52,52,52,52,52
8368,52,52,70,28,52,52,52,70,28,73,27,73
8367,52,52,12,28,52,52,52,16,28,16,28,73
8370,28,63,19,1,43,70,43,70,43,43,81,70
8369,19,28,52,5,52,52,52,52,52,52,52,52
8376,16,16,12,16,16,16,16,16,16,16,16,16
8375,16,16,12,16,28,16,28,16,28,16,16,16
9672,28,52,52,52,52,52,52,52,27,27,52,52
9671,28,52,52,52,52,52,52,28,28,52,52,52
9670,28,52,52,52,52,52,52,28,28,52,52,52
9669,28,52,52,52,52,52,52,28,28,52,52,52
9676,28,52,52,52,52,52,52,52,27,27,52,52
9675,28,52,52,52,52,52,52,52,27,27,52,52
9674,28,52,52,52,52,52,52,52,27,27,52,52
9673,28,52,52,52,52,52,52,52,28,27,52,52
9678,52,52,52,52,28,28,28,52,52,52,52,52
9677,28,52,52,52,52,52,28,52,52,52,52,28
1104,63,28,63,28,63,28,63,28,63,28,1,28
3022,27,28,27,1,28,1,28,1,28,1,28,1
3023,28,27,28,27,28,1,28,27,28,1,28,1
3016,27,28,1,28,1,28,1,28,1,28,1,28
3017,1,28,1,28,1,28,1,28,1,28,1,28
3014,1,28,1,28,1,28,1,28,1,28,1,28
3015,27,28,1,28,1,28,1,28,1,28,1,28
3020,27,28,1,28,1,28,1,28,1,28,1,28
3021,27,28,1,28,1,28,1,28,1,28,1,28
3018,27,28,27,1,28,1,28,28,1,28,1,28
3019,27,28,1,28,1,28,1,28,1,28,1,28
8810,52,52,52,52,52,52,52,52,52,52,52,52
5134,1,28,1,28,1,28,1,28,1,1,1,1
5131,28,28,1,28,1,28,1,28,1,1,1,1
5132,28,28,1,28,1,28,1,28,28,1,1,1
5129,28,28,1,28,1,28,1,28,1,1,1,1
6837,21,10,12,11,11,6,1,91,1,91,91,1
5127,28,28,1,28,1,28,1,28,1,1,1,1
5709,28,63,28,1,28,63,28,27,63,28,28,63
8816,52,52,31,52,52,52,52,52,4,52,52,52
6838,7,16,12,52,11,6,91,91,1,91,91,1
7680,28,1,28,1,28,1,28,1,28,1,28,1
5135,16,16,12,16,16,16,16,16,16,16,16,16
5136,27,16,12,16,16,28,1,16,1,16,16,16
6835,16,19,19,19,1,6,52,1,1,91,1,1
5707,28,28,63,28,28,63,28,28,28,63,28,1
6836,7,10,12,52,1,6,16,1,91,91,91,91
5326,28,28,28,5,28,43,28,28,28,43,43,19
6833,91,19,19,12,12,6,6,16,16,91,91,8
5705,28,63,28,63,28,28,28,28,28,28,28,28
6834,16,19,19,19,1,6,52,1,1,91,1,1
6831,16,16,12,52,16,6,16,16,16,91,91,16
9708,28,52,52,52,43,28,75,28,52,52,28,52
6832,16,10,12,52,1,6,16,1,91,91,91,91
10150,1,52,12,16,1,1,16,16,16,1,16,16
6829,1,28,1,28,1,1,1,28,1,28,1,28
10151,1,1,12,16,16,16,16,16,16,1,16,16
6830,16,16,12,52,16,6,16,16,16,91,91,91
10152,16,16,12,16,16,16,16,16,16,16,16,12
5604,16,16,12,16,16,16,16,16,16,16,16,12
5605,28,1,28,1,28,1,28,1,28,1,28,1
5323,28,28,28,28,28,1,28,1,28,28,28,1
5608,16,16,12,16,16,16,16,16,16,16,16,16
5609,16,16,12,16,16,16,16,16,16,16,16,16
5606,28,1,28,1,28,1,28,1,28,1,28,1
5607,16,16,12,16,16,16,16,16,16,16,16,16
10154,27,31,1,28,1,28,1,28,1,28,1,28
5610,16,16,12,16,16,16,16,16,16,16,16,12
5611,16,16,12,16,16,16,16,16,16,16,16,12
9702,28,52,52,52,52,28,63,4,52,52,28,1
9042,28,63,28,1,28,1,28,1,28,1,28,1
5712,28,1,28,1,28,1,28,1,28,1,28,1
5711,28,63,28,63,28,28,63,28,28,28,28,63
8598,1,1,28,1,28,1,28,1,28,1,28,1
10175,16,16,12,12,16,16,16,16,16,16,16,16
4212,16,16,12,16,16,16,16,16,16,16,16,12
4213,16,16,12,16,16,16,16,16,16,16,16,12
6745,12,19,19,12,91,6,12,1,19,19,81,122
4211,16,16,16,16,16,16,16,16,16,16,16,12
4216,16,16,16,16,16,16,16,16,16,16,16,12
4217,16,16,12,16,16,16,16,16,16,16,16,16
4214,16,16,12,16,16,16,16,16,16,16,16,12
942,16,16,12,16,16,16,16,16,16,16,16,16
4218,16,1,16,16,16,16,5,16,16,16,16,12
4219,8,8,8,8,8,8,8,8,8,8,8,8
6747,1,19,19,12,91,6,12,1,19,19,81,122
6748,12,19,19,12,91,6,16,16,52,19,19,19
2907,1,1,12,16,1,16,1,1,16,16,16,12
2908,1,1,12,1,1,16,1,1,16,16,1,12
2909,27,27,27,28,28,27,1,28,1,28,1,28
2910,27,27,27,28,28,27,1,28,1,28,1,28
2903,27,28,27,28,1,1,28,1,28,1,28,1
2904,27,27,28,27,27,28,1,1,28,1,28,1
2905,27,27,28,27,27,28,28,1,28,1,28,1
2906,1,1,12,16,16,16,1,1,16,16,16,12
2911,16,16,12,16,16,16,16,16,16,1,28,1
2912,63,70,28,43,70,28,43,70,28,63,70,28
9841,52,52,52,52,52,52,52,52,52,52,52,52
5713,28,1,28,28,63,28,28,1,28,28,63,28
