STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/19/1978,21.7,1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/20/1978,23.3,4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/21/1978,21.7,1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/22/1978,16.7,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/23/1978,18.3,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/24/1978,18.9,7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/25/1978,18.9,-4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/26/1978,13.3,-3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/27/1978,13.9,-1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/28/1978,12.2,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/29/1978,15.6,3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/30/1978,13.9,-1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,10/31/1978,11.7,-5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/1/1978,10.6,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/2/1978,11.1,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/3/1978,16.7,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/4/1978,18.9,2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/5/1978,19.4,-4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/6/1978,20,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/7/1978,14.4,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/8/1978,21.1,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/9/1978,15,-0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/10/1978,9.4,0
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/11/1978,1.7,-12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/12/1978,2.2,-7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/13/1978,3.3,-10.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/14/1978,3.3,-13.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/15/1978,2.2,-12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/16/1978,2.2,-5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/17/1978,16.1,1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/18/1978,13.9,-6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/19/1978,7.2,-6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/20/1978,2.2,-5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/21/1978,-1.1,-5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/22/1978,0.6,-3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/23/1978,2.2,-7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/24/1978,2.2,-8.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/25/1978,2.8,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/26/1978,3.3,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/27/1978,3.9,-2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/28/1978,1.7,-1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/29/1978,2.8,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,11/30/1978,9.4,-1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/1/1978,8.9,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/2/1978,12.8,6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/3/1978,13.3,6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/4/1978,11.1,6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/5/1978,7.8,-3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/6/1978,7.2,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/7/1978,3.3,-10.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/8/1978,-1.1,-8.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/9/1978,1.1,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/10/1978,4.4,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/11/1978,2.8,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/12/1978,10.6,-2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/13/1978,5.6,-6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/14/1978,4.4,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/15/1978,8.3,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/16/1978,8.3,-7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/17/1978,3.9,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/18/1978,2.8,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/19/1978,2.2,-6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/20/1978,3.9,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/21/1978,9.4,2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/22/1978,10.6,6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/23/1978,12.2,4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/24/1978,12.8,7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/25/1978,13.9,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/26/1978,3.9,-8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/27/1978,2.8,-7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/28/1978,1.7,-9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/29/1978,-2.2,-18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/30/1978,-7.2,-22.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,12/31/1978,-11.1,-21.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/1/1979,-11.7,-23.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/2/1979,-10.6,-15.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/3/1979,-8.9,-13.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/4/1979,-6.1,-10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/5/1979,-5,-22.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/6/1979,-8.3,-21.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/7/1979,-10,-21.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/8/1979,-9.4,-15.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/9/1979,-8.3,-13.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/10/1979,-5.6,-9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/11/1979,-3.3,-8.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/12/1979,-2.2,-9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/13/1979,-1.7,-12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/14/1979,-2.8,-7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/15/1979,-2.8,-8.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/16/1979,-3.9,-10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/17/1979,-1.7,-7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/18/1979,-2.2,-4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/19/1979,-1.7,-8.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/20/1979,-0.6,-6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/21/1979,2.2,-6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/22/1979,5,-11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/23/1979,-3.9,-11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/24/1979,-4.4,-10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/25/1979,-1.1,-5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/26/1979,-0.6,-14.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/27/1979,-6.1,-11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/28/1979,-3.9,-7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/29/1979,-2.2,-13.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/30/1979,-6.7,-9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,1/31/1979,-3.9,-12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/1/1979,-7.2,-22.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/2/1979,-10.6,-23.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/3/1979,-10,-17.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/4/1979,-5.6,-11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/5/1979,6.7,-9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/6/1979,8.3,1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/7/1979,10.6,3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/8/1979,10,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/9/1979,6.7,-0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/10/1979,10,1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/11/1979,7.2,0
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/12/1979,13.3,1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/13/1979,12.2,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/14/1979,12.8,-0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/15/1979,8.9,-5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/16/1979,6.7,-1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/17/1979,6.1,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/18/1979,12.8,2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/19/1979,11.1,0
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/20/1979,11.1,-4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/21/1979,7.2,1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/22/1979,6.7,2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/23/1979,7.8,1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/24/1979,10.6,2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/25/1979,13.9,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/26/1979,16.7,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/27/1979,15,3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,2/28/1979,10.6,-1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/1/1979,11.7,-2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/2/1979,9.4,-5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/3/1979,10,-2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/4/1979,7.2,1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/5/1979,11.7,2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/6/1979,17.2,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/7/1979,22.2,10.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/8/1979,17.8,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/9/1979,10.6,-3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/10/1979,13.9,-4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/11/1979,15.6,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/12/1979,18.9,0
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/13/1979,17.8,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/14/1979,15.6,2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/15/1979,17.2,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/16/1979,13.3,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/17/1979,15.6,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/18/1979,16.1,1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/19/1979,15.6,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/20/1979,18.3,-0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/21/1979,15.6,-2.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/22/1979,17.8,-3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/23/1979,18.3,-3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/24/1979,20.6,-0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/25/1979,21.1,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/26/1979,15,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/27/1979,14.4,6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/28/1979,7.2,3.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/29/1979,12.8,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/30/1979,11.1,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,3/31/1979,,
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/1/1979,14.4,1.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/2/1979,13.3,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/3/1979,14.4,4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/4/1979,16.1,6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/5/1979,19.4,1.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/6/1979,21.1,7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/7/1979,20,4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/8/1979,19.4,2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/9/1979,16.7,4.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/10/1979,16.1,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/11/1979,15,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/12/1979,14.4,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/13/1979,16.1,8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/14/1979,16.1,7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/15/1979,15.6,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/16/1979,18.3,7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/17/1979,15.6,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/18/1979,15,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/19/1979,15.6,3.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/20/1979,15,0.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/21/1979,18.3,2.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/22/1979,20,8.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/23/1979,20.6,9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/24/1979,12.2,7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/25/1979,18.9,5
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/26/1979,21.1,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/27/1979,25.6,5.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/28/1979,25.6,13.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/29/1979,25,10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,4/30/1979,25.6,10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/1/1979,25.6,14.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/2/1979,23.9,14.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/3/1979,23.3,7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/4/1979,26.7,12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/5/1979,20,11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/6/1979,17.8,8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/7/1979,20,7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/8/1979,21.1,10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/9/1979,21.1,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/10/1979,22.2,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/11/1979,23.3,6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/12/1979,24.4,8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/13/1979,27.2,8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/14/1979,25.6,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/15/1979,29.4,10.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/16/1979,28.3,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/17/1979,25,8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/18/1979,25.6,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/19/1979,26.1,6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/20/1979,25,6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/21/1979,29.4,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/22/1979,31.1,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/23/1979,33.3,16.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/24/1979,27.8,16.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/25/1979,26.7,16.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/26/1979,30,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/27/1979,24.4,7.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/28/1979,23.9,7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/29/1979,26.7,6.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/30/1979,27.8,7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,5/31/1979,24.4,6.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/1/1979,27.8,7.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/2/1979,31.7,10.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/3/1979,35,13.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/4/1979,35,18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/5/1979,28.3,12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/6/1979,24.4,10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/7/1979,21.1,9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/8/1979,24.4,8.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/9/1979,31.7,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/10/1979,31.7,10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/11/1979,32.2,18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/12/1979,34.4,11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/13/1979,31.1,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/14/1979,25.6,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/15/1979,23.3,13.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/16/1979,22.8,12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/17/1979,23.9,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/18/1979,25,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/19/1979,25,12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/20/1979,23.9,11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/21/1979,26.1,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/22/1979,26.7,12.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/23/1979,30.6,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/24/1979,29.4,10.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/25/1979,32.2,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/26/1979,34.4,17.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/27/1979,37.8,18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/28/1979,33.9,9.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/29/1979,36.1,18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,6/30/1979,26.7,11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/1/1979,24.4,10
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/2/1979,25.6,11.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/3/1979,28.9,15
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/4/1979,33.3,17.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/5/1979,33.3,16.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/6/1979,32.2,18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/7/1979,31.1,17.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/8/1979,32.2,13.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/9/1979,32.2,14.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/10/1979,34.4,15
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/11/1979,31.1,15.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/12/1979,26.7,15.6
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/13/1979,26.7,11.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/14/1979,28.9,13.9
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/15/1979,34.4,13.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/16/1979,33.9,12.2
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/17/1979,37.2,16.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/18/1979,41.1,17.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/19/1979,41.1,20
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/20/1979,41.1,20
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/21/1979,40.6,24.4
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/22/1979,34.4,21.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/23/1979,34.4,20
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/24/1979,34.4,20
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/25/1979,34.4,17.8
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/26/1979,33.3,16.7
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/27/1979,36.1,18.3
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/28/1979,36.7,21.1
USC00350858,"BOARDMAN, OR US",45.8472,-119.6933,85.3,7/29/1979,30,15
